4:06 PM,9/16/17,My Bathroom,September
5:08 PM,9/16/17,My Bathroom,September
10:53 PM,9/16/17,My Bathroom,September
6:54 AM,9/17/17,My Bathroom,September
3:43 PM,9/17/17,My Bathroom,September
7:37 PM,9/17/17,My Bathroom,September
10:33 PM,9/17/17,My Bathroom,September
7:07 AM,9/18/17,My Bathroom,September
1:12 PM,9/18/17,Hackley PAC,September
5:33 PM,9/18/17,My Bathroom,September
10:00 PM,9/18/17,My Bathroom,September
8:33 AM,9/19/17,My Bathroom,September
1:48 PM,9/19/17,Dad's Bathroom,September
6:38 PM,9/19/17,Dad's Bathroom,September
10:16 PM,9/19/17,Dad's Bathroom,September
10:48 AM,9/20/17,Dad's Bathroom,September
12:32 PM,9/20/17,Dad's Bathroom,September
4:03 PM,9/20/17,My Bathroom,September
7:03 PM,9/20/17,Quaker Ridge CC,September
8:32 PM,9/20/17,My Bathroom,September
9:21 PM,9/20/17,My Bathroom,September
7:03 AM,9/21/17,My Bathroom,September
12:27 PM,9/21/17,Freshman Hallway,September
3:41 PM,9/21/17,My Bathroom,September
4:47 PM,9/21/17,My Bathroom,September
6:02 PM,9/21/17,Downstairs Bathroom,September
10:25 PM,9/21/17,My Bathroom,September
7:01 AM,9/22/17,My Bathroom,September
1:43 PM,9/22/17,Downstairs Bathroom,September
6:48 PM,9/22/17,Dad's Bathroom,September
9:46 PM,9/22/17,Dad's Bathroom,September
10:20 PM,9/22/17,Dad's Bathroom,September
8:32 AM,9/23/17,Dad's Bathroom,September
1:26 PM,9/23/17,Downstairs Bathroom,September
8:28 PM,9/23/17,My Bathroom,September
11:40 PM,9/23/17,My Bathroom,September
6:57 AM,9/24/17,My Bathroom,September
1:25 PM,9/24/17,Freshman Hallway,September
6:56 PM,9/24/17,My Bathroom,September
9:38 PM,9/24/17,My Bathroom,September
6:34 AM,9/25/17,My Bathroom,September
12:14 PM,9/25/17,Freshman Hallway,September
1:55 PM,9/25/17,Freshman Hallway,September
3:22 PM,9/25/17,My Bathroom,September
7:51 PM,9/25/17,My Bathroom,September
10:41 PM,9/25/17,My Bathroom,September
9:11 AM,9/26/17,My Bathroom,September
2:30 PM,9/26/17,My Bathroom,September
6:45 PM,9/26/17,Dad's Bathroom,September
9:25 PM,9/26/17,Dad's Bathroom,September
9/27/17,,,September
8:06 AM,9/27/17,Dad's Bathroom,September
1:18 PM,9/27/17,My Bathroom,September
4:15 PM,9/27/17,My Bathroom,September
8:05 PM,9/27/17,Ardsley Golf Course,September
10:17 PM,9/27/17,My Bathroom,September
10:51 PM,9/27/17,My Bathroom,September
9/28/17,,,September
7:01 AM,9/28/17,My Bathroom,September
3:20 PM,9/28/17,Downstairs Bathroom,September
5:32 PM,9/28/17,My Bathroom,September
6:08 PM,9/28/17,My Bathroom,September
9:50 PM,9/28/17,My Bathroom,September
9/29/17,,,September
7:01 AM,9/29/17,My Bathroom,September
12:45 PM,9/29/17,5th Grade Hallway,September
4:29 PM,9/29/17,My Bathroom,September
5:27 PM,9/29/17,My Bathroom,September
6:24 PM,9/29/17,My Bathroom,September
8:52 PM,9/29/17,My Bathroom,September
9/30/17,,,September
6:57 AM,9/30/17,My Bathroom,September
12:11 PM,9/30/17,5th Grade Hallway,September
4:24 PM,9/30/17,My Bathroom,September
6:21 PM,9/30/17,Cliffs Valhalla,September
10:04 PM,9/30/17,My Bathroom,September
October,,,
10/1/17,,,October
7:08 AM,10/1/17,My Bathroom,October
3:23 PM,10/1/17,My Bathroom,October
7:40 PM,10/1/17,My Bathroom,October
9:43 PM,10/1/17,My Bathroom,October
10/2/17,,,October
7:10 AM,10/2/17,My Bathroom,October
2:09 PM,10/2/17,Freshman Hallway,October
5:47 PM,10/2/17,My Bathroom,October
8:52 PM,10/2/17,Dad's Bathroom,October
10:10 PM,10/2/17,Dad's Bathroom,October
10/3/17,,,October
8:59 AM,10/3/17,Dad's Bathroom,October
4:32 PM,10/3/17,Carabiners Gym,October
7:42 PM,10/3/17,My Bathroom,October
9:47 PM,10/3/17,My Bathroom,October
10/4/17,,,October
9:06 AM,10/4/17,My Bathroom,October
12:43 PM,10/4/17,Downstairs Bathroom,October
5:02 PM,10/4/17,My Bathroom,October
8:19 PM,10/4/17,My Bathroom,October
10:26 PM,10/4/17,My Bathroom,October
10/5/17,,,October
7:01 AM,10/5/17,My Bathroom,October
1:24 PM,10/5/17,Freshman Hallway,October
5:07 PM,10/5/17,My Bathroom,October
6:29 PM,10/5/17,Cliffs Valhalla,October
9:54 PM,10/5/17,My Bathroom,October
10/6/17,,,October
7:05 AM,10/6/17,My Bathroom,October
10:18 AM,10/6/17,Hackley Woods,October
3:28 PM,10/6/17,Hackley Woods,October
5:56 PM,10/6/17,Downstairs Bathroom,October
7:46 PM,10/6/17,Dad's Bathroom,October
9:56 PM,10/6/17,Dad's Bathroom,October
10/7/17,,,October
6:28 AM,10/7/17,Dad's Bathroom,October
1:19 PM,10/7/17,Freshman Hallway,October
3:32 PM,10/7/17,My Bathroom,October
5:47 PM,10/7/17,My Bathroom,October
10:12 PM,10/7/17,My Bathroom,October
10/8/17,,,October
6:57 AM,10/8/17,My Bathroom,October
11:25 AM,10/8/17,TeaTown Reserve,October
3:38 PM,10/8/17,My Bathroom,October
6:24 PM,10/8/17,My Bathroom,October
10:30 PM,10/8/17,My Bathroom,October
10/9/17,,,October
6:41 AM,10/9/17,My Bathroom,October
12:11 PM,10/9/17,Hackley Library,October
3:29 PM,10/9/17,My Bathroom,October
7:54 PM,10/9/17,My Bathroom,October
10:11 PM,10/9/17,My Bathroom,October
10/10/17,,,October
8:05 AM,10/10/17,My Bathroom,October
2:06 PM,10/10/17,Dad's Bathroom,October
10:43 PM,10/10/17,Dad's Bathroom,October
10/11/17,,,October
9:57 AM,10/11/17,Dad's Bathroom,October
4:56 PM,10/11/17,My Bathroom,October
8:09 PM,10/11/17,My Bathroom,October
9:31 PM,10/11/17,My Bathroom,October
10/12/17,,,October
9:39 AM,10/12/17,My Bathroom,October
2:40 PM,10/12/17,My Bathroom,October
5:47 PM,10/12/17,My Bathroom,October
10:15 PM,10/12/17,My Bathroom,October
10/13/17,,,October
6:19 AM,10/13/17,My Bathroom,October
12:33 PM,10/13/17,Freshman Hallway,October
3:24 PM,10/13/17,Downstairs Bathroom,October
5:52 PM,10/13/17,My Bathroom,October
8:32 PM,10/13/17,Dad‰Ûªs Bathroom,October
10/14/17,,,October
6:41 AM,10/14/17,Dad's Bathroom,October
12:42 PM,10/14/17,Freshman Hallway,October
4:58 PM,10/14/17,My Bathroom,October
6:27 PM,10/14/17,Cliffs Valhalla,October
9:47 PM,10/14/17,My Bathroom,October
10/15/17,,,October
6:54 AM,10/15/17,My Bathroom,October
1:20 PM,10/15/17,Freshman Hallway,October
4:54 PM,10/15/17,My Bathroom,October
8:44 PM,10/15/17,Downstairs Bathroom,October
11:56 PM,10/15/17,My Bathroom,October
10/16/17,,,October
6:48 PM,10/16/17,My Bathroom,October
12:28 PM,10/16/17,Freshman Hallway,October
3:44 PM,10/16/17,My Bathroom,October
7:24 PM,10/16/17,My Bathroom,October
10:05 PM,10/16/17,My Bathroom,October
10/17/17,,,October
8:57 AM,10/17/17,My Bathroom,October
12:11 PM,10/17/17,My Bathroom,October
2:48 PM,10/17/17,Downstairs Bathroom,October
6:05 PM,10/17/17,Dad's Bathroom,October
9:30 PM,10/17/17,Terminal 5,October
10/18/17,,,October
8:45 AM,10/18/17,Dad's Bathroom,October
1:18 PM,10/18/17,Cliffs LIC,October
3:00 PM,10/18/17,My Bathroom,October
7:20 PM,10/18/17,My Bathroom,October
10:53 PM,10/18/17,My Bathroom,October
10/19/17,,,October
7:13 AM,10/19/17,My Bathroom,October
3:21 PM,10/19/17,My Bathroom,October
6:05 PM,10/19/17,My Bathroom,October
10:14 PM,10/19/17,My Bathroom,October
10/20/17,,,October
7:01 AM,10/20/17,My Bathroom,October
12:10 PM,10/20/17,Hackley Library,October
3:29 PM,10/20/17,Downstairs Bathroom,October
5:44 PM,10/20/17,My Bathroom,October
9:18 PM,10/20/17,Dad's Bathroom,October
10:37 PM,10/20/17,Dad's Bathroom,October
10/21/17,,,October
6:34 AM,10/21/17,Dad's Bathroom,October
12:03 PM,10/21/17,Freshman Hallway,October
3:20 PM,10/21/17,My Bathroom,October
5:56 PM,10/21/17,My Bathroom,October
9:32 PM,10/21/17,My Bathroom,October
10/22/17,,,October
7:00 AM,10/22/17,My Bathroom,October
3:25 PM,10/22/17,My Bathroom,October
8:42 PM,10/22/17,Downstairs Bathroom,October
11:19 PM,10/22/17,My Bathroom,October
10/23/17,,,October
6:46 AM,10/23/17,My Bathroom,October
11:36 AM,10/23/17,Science Wing F3,October
4:18 PM,10/23/17,Downstairs Bathroom,October
8:49 PM,10/23/17,My Bathroom,October
11:13 PM,10/23/17,My Bathroom,October
10/24/17,,,October
7:18 AM,10/24/17,My Bathroom,October
2:19 PM,10/24/17,Dad's Bathroom,October
8:32 PM,10/24/17,PRINT Restaurant,October
10/25/17,,,October
9:44 AM,10/25/17,Dad's Bathroom,October
2:39 PM,10/25/17,My Bathroom,October
10:49 PM,10/25/17,My Bathroom,October
10/26/17,,,October
6:57 AM,10/26/17,My Bathroom,October
12:38 PM,10/26/17,Freshman Hallway,October
4:44 PM,10/26/17,My Bathroom,October
9:53 PM,10/26/17,My Bathroom,October
10/27/17,,,October
7:06 AM,10/27/17,My Bathroom,October
2:17 PM,10/27/17,Freshman Hallway,October
5:33 PM,10/27/17,My Bathroom,October
7:53 PM,10/27/17,My Bathroom,October
10/28/17,,,October
6:59 AM,10/28/17,My Bathroom,October
10:52 AM,10/28/17,Fifth Grade Hallway,October
3:16 PM,10/28/17,My Bathroom,October
5:48 PM,10/28/17,My Bathroom,October
10/29/17,,,October
7:06 AM,10/29/17,My Bathroom,October
3:27 PM,10/29/17,My Bathroom,October
6:17 PM,10/29/17,My Bathroom,October
10:24 PM,10/29/17,My Bathroom,October
10/30/17,,,October
6:40 AM,10/30/17,My Bathroom,October
12:30 PM,10/30/17,Freshman Hallway,October
3:47 PM,10/30/17,My Bathroom,October
6:42 PM,10/30/17,My Bathroom,October
10:37 PM,10/30/17,My Bathroom,October
10/31/17,,,October
10:53 AM,10/31/17,My Bathroom,October
3:58 PM,10/31/17,Downstairs Bathroom,October
9:25 PM,10/31/17,My Bathroom,October
November,,,
11/1/17,,,November
8:22 AM,11/1/17,My Bathroom,November
2:16 PM,11/1/17,My Bathroom,November
6:51 PM,11/1/17,My Bathroom,November
9:48 PM,11/1/17,My Bathroom,November
11/2/17,,,November
7:00 AM,11/2/17,My Bathroom,November
12:34 PM,11/2/17,Freshman Hallway,November
3:23 PM,11/2/17,My Bathroom,November
4:56 PM,11/2/17,My Bathroom,November
5:46 PM,11/2/17,My Bathroom,November
9:33 PM,11/2/17,My Bathroom,November
11/3/17,,,November
5:27 AM,11/3/17,My Bathroom,November
7:10 AM,11/3/17,My Bathroom,November
12:30 PM,11/3/17,Freshman Hallway,November
2:54 PM,11/3/17,My Bathroom,November
3:56 PM,11/3/17,My Bathroom,November
5:48 PM,11/3/17,My Bathroom,November
7:42 PM,11/3/17,Dad's Bathroom,November
9:34 PM,11/3/17,Dad's Bathroom,November
11/4/17,,,November
6:56 AM,11/4/17,Dad's Bathroom,November
1:15 PM,11/4/17,Freshman Hallway,November
4:31 PM,11/4/17,My Bathroom,November
6:06 PM,11/4/17,My Bathroom,November
9:03 PM,11/4/17,Cliffs Valhalla,November
11/5/17,,,November
7:05 AM,11/5/17,My Bathroom,November
12:35 PM,11/5/17,Freshman Hallway,November
3:33 PM,11/5/17,My Bathroom,November
6:54 PM,11/5/17,My Bathroom,November
10:21 PM,11/5/17,My Bathroom,November
11/6/17,,,November
7:08 PM,11/6/17,My Bathroom,November
3:33 PM,11/6/17,My Bathroom,November
7:39 PM,11/6/17,My Bathroom,November
10:34 PM,11/6/17,My Bathroom,November
11/7/17,,,November
10:44 AM,11/7/17,My Bathroom,November
6:12 PM,11/7/17,Dad's Bathroom,November
10:49 PM,11/7/17,Dad's Bathroom,November
11/8/17,,,November
8:33 AM,11/8/17,Dad's Bathroom,November
1:53 PM,11/8/17,My Bathroom,November
4:00 PM,11/8/17,My Bathroom,November
9:00 PM,11/8/17,My Bathroom,November
11/9/17,,,November
7:06 AM,11/9/17,My Bathroom,November
12:45 PM,11/9/17,5th Grade Hallway,November
3:25 PM,11/9/17,My Bathroom,November
5:29 PM,11/9/17,My Bathroom,November
6:30 PM,11/9/17,Cliffs Valhalla,November
11:16 PM,11/9/17,My Bathroom,November
11/10/17,,,November
7:04 AM,11/10/17,My Bathroom,November
2:15 PM,11/10/17,Freshman Hallway,November
5:18 PM,11/10/17,My Bathroom,November
8:32 PM,11/10/17,Scalinatella Restaurant,November
10:29 PM,11/10/17,Dad's Bathroom,November
11/11/17,,,November
10:14 AM,11/11/17,Dad's Bathroom,November
12:31 PM,11/11/17,My Bathroom,November
2:32 PM,11/11/17,My Bathroom,November
4:09 PM,11/11/17,My Bathroom,November
7:36 PM,11/11/17,Cliffs Valhalla,November
11/12/17,,,November
12:19 AM,11/12/17,My Bathroom,November
7:33 AM,11/12/17,My Bathroom,November
12:32 PM,11/12/17,Freshman Hallway,November
4:23 PM,11/12/17,My Bathroom,November
6:58 PM,11/12/17,My Bathroom,November
9:02 PM,11/12/17,My Bathroom,November
10:09 PM,11/12/17,My Bathroom,November
11/13/17,,,November
6:48 AM,11/13/17,My Bathroom,November
12:26 PM,11/13/17,Freshman Hallway,November
5:31 PM,11/13/17,My Bathroom,November
7:33 PM,11/13/17,Rivermarket Restaurant,November
10:59 PM,11/13/17,My Bathroom,November
11/14/17,,,November
11:29 AM,11/14/17,My Bathroom,November
4:25 PM,11/14/17,My Bathroom,November
7:24 PM,11/14/17,The Taco Project,November
8:03 PM,11/14/17,My Bathroom,November
9:02 PM,11/14/17,My Bathroom,November
11:35 PM,11/14/17,My Bathroom,November
11/15/17,,,November
7:58 AM,11/15/17,My Bathroom,November
3:03 PM,11/15/17,My Bathroom,November
5:35 PM,11/15/17,My Bathroom,November
9:45 PM,11/15/17,My Bathroom,November
11:44 PM,11/15/17,My Bathroom,November
11/16/17,,,November
7:06 AM,11/16/17,My Bathroom,November
1:16 PM,11/16/17,Freshman Hallway,November
6:09 PM,11/16/17,My Bathroom,November
10:11 PM,11/16/17,My Bathroom,November
11/17/17,,,November
6:53 AM,11/17/17,My Bathroom,November
2:09 PM,11/17/17,Science Wing F3,November
5:38 PM,11/17/17,My Bathroom,November
9:35 PM,11/17/17,Dad's Bathroom,November
11/18/17,,,November
6:23 AM,11/18/17,Dad's Bathroom,November
10:41 AM,11/18/17,Freshman Hallway,November
1:24 PM,11/18/17,Freshman Hallway,November
11:27 PM,11/18/17,My Shower,November
11/19/17,,,November
7:06 AM,11/19/17,My Bathroom,November
12:22 PM,11/19/17,Freshman Hallway,November
8:18 PM,11/19/17,My Bathroom,November
9:54 PM,11/19/17,My Bathroom,November
11/20/17,,,November
7:03 AM,11/20/17,My Bathroom,November
12:10 PM,11/20/17,Freshman Hallway,November
7:14 PM,11/20/17,Hackley PAC,November
8:33 PM,11/20/17,Hackley PAC,November
11/21/17,,,November
12:05 AM,11/21/17,My Bathroom,November
7:13 AM,11/21/17,My Bathroom,November
1:31 PM,11/21/17,Dad's Bathroom,November
6:20 PM,11/21/17,Dad's Bathroom,November
9:30 PM,11/21/17,Dad's Bathroom,November
11/22/17,,,November
12:39 AM,11/22/17,Dad's Bathroom,November
11:05 AM,11/22/17,Dad's Bathroom,November
2:51 PM,11/22/17,My Bathroom,November
4:08 PM,11/22/17,My Bathroom,November
9:12 PM,11/22/17,My Bathroom,November
11/23/17,,,November
6:57 AM,11/23/17,My Bathroom,November
12:36 PM,11/23/17,Freshman Hallway,November
4:18 PM,11/23/17,My Bathroom,November
5:52 PM,11/23/17,My Bathroom,November
10:52 PM,11/23/17,My Bathroom,November
11/24/17,,,November
7:01 AM,11/24/17,My Bathroom,November
12:16 PM,11/24/17,Freshman Hallway,November
3:44 PM,11/24/17,My Bathroom,November
5:42 PM,11/24/17,My Bathroom,November
10:28 PM,11/24/17,Dad's Bathroom,November
11/25/17,,,November
7:15 AM,11/25/17,Dad's Bathroom,November
12:34 PM,11/25/17,Downstairs Bathroom,November
3:44 PM,11/25/17,Cliffs Valhalla,November
5:57 PM,11/25/17,My Backyard,November
9:15 PM,11/25/17,My Bathroom,November
10:50 PM,11/25/17,My Bathroom,November
11/26/17,,,November
9:45 AM,11/26/17,My Bathroom,November
1:53 PM,11/26/17,My Bathroom,November
4:57 PM,11/26/17,Jack's House,November
7:20 PM,11/26/17,My Bathroom,November
11/27/17,,,November
9:26 AM,11/27/17,My Bathroom,November
2:28 PM,11/27/17,My Bathroom,November
5:40 PM,11/27/17,My Bathroom,November
11/28/17,,,November
7:49 AM,11/28/17,My Bathroom,November
1:41 PM,11/28/17,My Bathroom,November
4:03 PM,11/28/17,Chelsea Piers,November
6:32 PM,11/28/17,Dad's Bathroom,November
8:41 PM,11/28/17,Dad's Bathroom,November
11/29/17,,,November
8:43 AM,11/29/17,Dad's Bathroom,November
11:12 AM,11/29/17,Dad's Bathroom,November
2:39 PM,11/29/17,RidgeHill,November
5:46 PM,11/29/17,My Bathroom,November
10:04 PM,11/29/17,My Bathroom,November
11/30/17,,,November
6:59 AM,11/30/17,My Bathroom,November
1:19 PM,11/30/17,Freshman Hallway,November
3:46 PM,11/30/17,My Bathroom,November
10:17 PM,11/30/17,My Bathroom,November
December,,,
12/1/17,,,December
7:05 AM,12/1/17,My Bathroom,December
1:30 PM,12/1/17,Science Wing F3,December
4:50 PM,12/1/17,My Bathroom,December
7:24 PM,12/1/17,My Bathroom,December
12/2/17,,,December
6:56 AM,12/2/17,My Bathroom,December
2:46 PM,12/2/17,Science Wing F3,December
5:44 PM,12/2/17,My Bathroom,December
9:30 PM,12/2/17,My Bathroom,December
12/3/17,,,December
7:07 AM,12/3/17,My Bathroom,December
1:26 PM,12/3/17,Freshman Hallway,December
3:32 PM,12/3/17,My Bathroom,December
7:46 PM,12/3/17,My Bathroom,December
10:13 PM,12/3/17,My Bathroom,December
12/4/17,,,December
6:56 AM,12/4/17,My Bathroom,December
11:03 AM,12/4/17,Freshman Hallway,December
3:12 PM,12/4/17,My Bathroom,December
6:35 PM,12/4/17,My Bathroom,December
9:54 PM,12/4/17,My Bathroom,December
9:23 AM,12/5/17,My Bathroom,December
6:50 PM,12/5/17,Dad's Bathroom,December
8:26 PM,12/5/17,The Greek Kitchen,December
10:50 PM,12/5/17,Dad's Bathroom,December
9:17 AM,12/6/17,Dad's Bathroom,December
1:13 PM,12/6/17,Cliffs LIC,December
3:49 PM,12/6/17,Tarrytown Reservoir,December
4:40 PM,12/6/17,My Bathroom,December
10:39 PM,12/6/17,My Bathroom,December
7:02 AM,12/7/17,My Bathroom,December
11:52 AM,12/7/17,Freshman Hallway,December
6:04 PM,12/7/17,My Bathroom,December
10:06 PM,12/7/17,My Bathroom,December
7:00 AM,12/8/17,My Bathroom,December
1:28 PM,12/8/17,Freshman Hallway,December
3:44 PM,12/8/17,My Bathroom,December
7:41 PM,12/8/17,Hackley PAC,December
10:39 PM,12/8/17,My Bathroom,December
12/9/17,,,December
7:49 AM,12/9/17,My Bathroom,December
3:30 PM,12/9/17,My Bathroom,December
5:51 PM,12/9/17,My Bathroom,December
10:46 PM,12/9/17,My Bathroom,December
12/10/17,,,December
7:23 AM,12/10/17,My Bathroom,December
12:31 PM,12/10/17,Freshman Hallway,December
3:22 PM,12/10/17,My Bathroom,December
6:49 PM,12/10/17,My Bathroom,December
10:06 PM,12/10/17,My Bathroom,December
12/11/17,,,December
7:15 AM,12/11/17,My Bathroom,December
10:46 AM,12/11/17,5th Grade Hallway,December
6:01 PM,12/11/17,Downstairs Bathroom,December
8:19 PM,12/11/17,Downstairs Bathroom,December
10:16 PM,12/11/17,My Bathroom,December
12/12/17,,,December
12:49 AM,12/12/17,My Bathroom,December
9:36 AM,12/12/17,My Bathroom,December
12:18 PM,12/12/17,House of Thai Restaurant,December
7:22 PM,12/12/17,Peeking Duck House,December
9:29 PM,12/12/17,Dad's Bathroom,December
10:36 PM,12/12/17,Dad's Bathroom,December
12/13/17,,,December
2:30 AM,12/13/17,Dad's Bathroom,December
11:05 AM,12/13/17,Dad's Bathroom,December
1:50 PM,12/13/17,My Bathroom,December
4:33 PM,12/13/17,My Bathroom,December
11:40 PM,12/13/17,Downstairs Bathroom,December
12/14/17,,,December
6:56 AM,12/14/17,My Bathroom,December
3:20 PM,12/14/17,Mathew's Backyard,December
10:49 PM,12/14/17,My Bathroom,December
12/15/17,,,December
7:00 AM,12/15/17,My Bathroom,December
12:13 PM,12/15/17,Hackley Library,December
8:59 PM,12/15/17,My Bathroom,December
12/16/17,,,December
7:00 AM,12/16/17,My Bathroom,December
12:17 PM,12/16/17,Freshman Hallway,December
9:30 PM,12/16/17,Downstairs Bathroom,December
10:44 PM,12/16/17,My Bathroom,December
12/17/17,,,December
7:22 AM,12/17/17,My Bathroom,December
12:28 PM,12/17/17,Freshman Hallway,December
2:06 PM,12/17/17,Hackley Library,December
6:24 PM,12/17/17,My Bathroom,December
7:48 PM,12/17/17,My Bathroom,December
11:07 PM,12/17/17,My Bathroom,December
12/18/17,,,December
7:25 AM,12/18/17,My Bathroom,December
12:59 PM,12/18/17,Freshman Hallway,December
4:52 PM,12/18/17,My Bathroom,December
12/19/17,,,December
12:04 AM,12/19/17,My Bathroom,December
10:44 AM,12/19/17,My Bathroom,December
4:13 PM,12/19/17,Downstairs Bathroom,December
8:52 PM,12/19/17,My Bathroom,December
12/20/17,,,December
12:08 AM,12/20/17,My Bathroom,December
4:10 AM,12/20/17,My Bathroom,December
10:26 AM,12/20/17,Gram's House F2,December
4:26 PM,12/20/17,Gram's House F2,December
10:33 PM,12/20/17,Gram's House F2,December
12/21/17,,,December
10:33 AM,12/21/17,Gram's House F2,December
1:16 PM,12/21/17,Gram's House F2,December
6:55 PM,12/21/17,Gram's House F2,December
10:20 PM,12/21/17,Gram's House F2,December
12/22/17,,,December
9:49 AM,12/22/17,Gram's House F2,December
2:21 PM,12/22/17,Gram's House F2,December
7:45 PM,12/22/17,Regal Cinema,December
11:27 PM,12/22/17,Gram's House F2,December
12/23/17,,,December
7:05 AM,12/23/17,Gram's House F2,December
1:17 PM,12/23/17,Rainforest Cafe,December
8:53 PM,12/23/17,Gram's House F2,December
11:41 PM,12/23/17,Gram's House F2,December
12/24/17,,,December
9:33 AM,12/24/17,Gram's House F2,December
1:59 PM,12/24/17,Gram's House F2,December
6:29 PM,12/24/17,Orlando Airport,December
8:34 PM,12/24/17,Airplane FL-UT,December
11:03 PM,12/24/17,Park City Condo,December
12/25/17,,,December
8:34 AM,12/25/17,Park City Condo,December
5:22 PM,12/25/17,Park City Condo,December
9:51 PM,12/25/17,Park City Condo,December
12/26/17,,,December
8:34 AM,12/26/17,Park City Condo,December
12:02 PM,12/26/17,Mid Mountain Restaurant,December
4:22 PM,12/26/17,Park City Condo,December
8:12 PM,12/26/17,Park City Condo,December
12/27/17,,,December
7:28 AM,12/27/17,Park City Condo,December
1:01 PM,12/27/17,Canyon Mountain,December
5:04 PM,12/27/17,Trash Can,December
7:02 PM,12/27/17,Park City Condo,December
9:56 PM,12/27/17,Park City Condo,December
12/28/17,,,December
7:36 AM,12/28/17,Park City Condo,December
4:02 PM,12/28/17,Park City Condo,December
8:11 PM,12/28/17,Park City Condo,December
10:25 PM,12/28/17,Park City Condo,December
8:43 AM,12/29/17,Park City Condo,December
1:05 PM,12/29/17,Park City Mountain,December
4:38 PM,12/29/17,Snow,December
6:35 PM,12/29/17,Park City Condo,December
9:21 PM,12/29/17,Park City Condo,December
7:59 AM,12/30/17,Park City Condo,December
1:41 PM,12/30/17,Park City Mountain,December
3:48 PM,12/30/17,Park City Condo,December
9:10 PM,12/30/17,Park City Condo,December
1:11 PM,12/31/17,Red Pine Lodge,December
5:42 PM,12/31/17,Park City Condo,December
8:27 PM,12/31/17,Harvey‰Ûªs House,December
10:38 PM,12/31/17,Harvey‰Ûªs House,December
11:49 PM,12/31/17,Pine Tree,December
2015 Every Time I Piss,,,
~1712~,,,
